address,tx_count,active_days,in_out_ratio,burstiness,dormancy,total_eth_in,total_eth_out,unique_counterparties,contract_interaction_ratio,failed_tx_ratio
0x101ce0cedd142f199c9ef61739ae59b6611a0fc0,66,123.52111111111111,65.0,6.247378389143703,892.5186107648385,0.3048007380873877,0.0,40,0.9696969696969697,0.030303030303030304
0x43412801d29861ecc4c4d86e5becfd16af86a67b,130,35.0025,2.823529411764706,6.611132918901414,981.1062714893399,3.4991511172611647,5.59218538,123,0.2076923076923077,0.0
0x51d07e2899c0ac6058b52c6f8f352f73d3f0e2e9,4,291.04625,0.3333333333333333,1.6413893476347838,714.2976764576965,0.31817475167137643,0.31196164456485925,4,0.5,0.0
0x66efc9f2604dc771d0081111b296a1e98d4f0a57,68,457.3206944444444,0.6190476190476191,4.613365365593584,559.8404704529875,1.7398917015350497,16.240561770018573,46,0.6176470588235294,0.029411764705882353
0xc3e6157dfe1bfc2bd93cf74cde85b0ca7ba77aa8,16,28.94,0.23076923076923078,2.2408710781578565,1002.8252068293067,0.14009049,0.018925337559804117,7,0.75,0.1875
0x164e84226882c385940134f5b292cb89bc4feed6,174,952.7925,0.5172413793103449,5.275710364800357,81.25259200090335,1.4178798453517476,4.675413885287868,91,0.6551724137931034,0.034482758620689655
0xd0621aec753afe99be5e8334d703bcf43b3e0044,9,10.234861111111112,0.5,1.2411183449855279,1001.6953876185307,0.06810683379123418,0.05826543,8,0.6666666666666666,0.0
0x33b0b344e8c6e0e52b4abbac0b75cb5568cd930a,5,1.8502777777777777,1.5,1.7908971785990129,1014.9837379538544,0.11459948173990996,0.11334192820666696,5,0.6,0.0
0xde47d6a4e5e8811dff94d9990b9cbd7b98c907da,24,934.0608333333333,0.2,4.219645801382194,82.09611461575109,0.2738480624830926,0.5245896559204186,18,0.5,0.0
0x2e6b74a732e95b507c3875dc0642af977314d959,6,847.8147222222223,0.2,2.148730806590495,172.07668421984823,0.1,0.0525,5,0.6666666666666666,0.0
0x0716abdc9618dfe762e7ea7ff2cd0131cd3426d5,3,2.5909722222222222,2.0,1.4105747389480663,1017.2833645596411,0.0,0.0,1,1.0,0.0
0x125df0f86af92b74faea5fcdcdd0344eb087c3b7,164,226.89333333333335,0.10067114093959731,4.953265321734335,874.3311610910628,0.4604199885258473,5.119934362072677,69,0.7804878048780488,0.012195121951219513
0x0000000f7e71bfbcdae6d29aa49ed557afaef9d2,224,203.8475,0.30994152046783624,7.617795510686982,812.940907300948,23.110871292266907,23.21759,145,0.9508928571428571,0.044642857142857144
0xfb04f5bb49a7f2ccf757fd5ec316a7fabc27aac0,15,27.34638888888889,1.2857142857142858,1.5500273518221976,1007.5356463271297,4.398852249377517,4.382468915357673,13,0.2,0.0
0xe02e955a3f168cffcce973999ba95b6fe5426f0f,6,240.79180555555556,0.2,1.958852695805353,775.2751065591916,0.04815870418854727,0.03388468750739627,5,0.16666666666666666,0.0
0x30dadfcbcf672a3be8fb67aacf001d56929ff7ea,78,14.242638888888889,0.09859154929577464,4.013641088105314,1000.9852645154159,1.4618031333016133,76.97932565485688,29,0.7692307692307693,0.038461538461538464
0x541cb7ee31d0544c491608c97666865c87ffe36d,68,35.00888888888889,0.5813953488372093,2.761178565664524,1011.8336154672669,1.7961710098752237,1.6255039838061398,48,0.5441176470588235,0.0
0x0a63054930e47814d9ff6071923011cbb9ae6a78,214,484.2395833333333,0.13541666666666666,9.255394583812064,532.8703058578709,0.8424594620615345,31.913872780516886,107,0.897196261682243,0.03271028037383177
0xafac2553af0436264d92d519d8020f37de1277bd,7,1.2402777777777778,0.4,2.019586161755481,1019.0482363007162,0.29,0.04,5,0.7142857142857143,0.0
0xf12780fe502839a673c79ac98166abab0bbc1f30,21,12.021666666666667,0.10526315789473684,1.5972144329643136,993.2895154577301,0.7,0.9033222417954614,15,0.23809523809523808,0.0
0x4c1417f028ccf804b68c6070e3109fccf8cebf9b,58,25.782916666666665,0.017543859649122806,6.703056221860528,990.7480037916314,0.602671038040596,2.1114266381459386,40,0.9482758620689655,0.05172413793103448
0x59bd216b973640bf109cb0e244d4404bfb89a528,107,229.89568287037036,0.44594594594594594,3.702059341470715,995.862204635731,38.64885312354931,38.64612038473483,55,0.27102803738317754,0.009345794392523364
0x8cf6cc426e91b8e7877ddb33d3d2c0a5ee24f6ad,88,694.6366666666667,0.3484848484848485,3.407906651320963,345.75527968760167,4.094680690993839,4.042469277069097,46,0.4090909090909091,0.10227272727272728
0x26bc917f6b1a162895b28a92b4a7c17da772c1d9,26,67.31652777777778,0.04,3.0584821721040916,937.8619642719543,0.02,1.6831850030678477,20,0.7692307692307693,0.0
0x3895c7e8c65c4ad1102e16689a9f83b56bc67c14,161,841.33375,0.08783783783783784,6.631009126985436,197.46254226430423,0.21998368830623619,43.00677276857137,62,0.7391304347826086,0.024844720496894408
0x522471b31e9be428ff263d075d61da5df3406a7c,7,251.02319444444444,0.4,1.6038980686322326,796.9413086406721,0.2540714312200287,0.22948547878687522,7,0.14285714285714285,0.0
0x5b1fe1319e251f8d8875162b66575a262adf2d73,5,0.010694444444444444,0.6666666666666666,0.628227876490796,960.2248145173048,0.009353891580940911,0.096,5,0.4,0.0
0xaa2b06696c81ff5c7eb8ee93a31ecf4f714f7672,39,16.901666666666667,0.56,2.5540381684254,1000.6048288745129,0.5721441912526197,0.5235989005505249,29,0.41025641025641024,0.0
0x5de7bf8c058d39a532b62463a127c3ff77d3b9ed,35,46.00055555555556,0.85,2.083983517556299,1023.987501152155,0.17446052934933012,0.1586727812542364,23,0.34285714285714286,0.0
0xd480b21d93ff4745a2fbaeb5d313a36dcd4be929,70,24.33375,0.014492753623188406,6.794062113839894,990.7487861203596,2.051901025950513,43.230075449033514,50,0.5428571428571428,0.0
0xd613efbccfdc65ba5606061d20fcb0904c224ebd,156,122.42722222222223,0.19083969465648856,3.993750577901625,956.2668644221983,5.0858108233775035,18.578817751919466,75,0.532051282051282,0.07051282051282051
0x8f583add58c17ac95a0af811749313c32df300cd,4,28.5225,0.3333333333333333,1.413609996470391,992.6296562622819,0.056670468310582506,0.052684489793724094,4,0.5,0.0
0x6b7bd5c336eb08c801e60566a92a8451172bf689,35,698.6831944444444,0.4583333333333333,5.7877603993188895,319.26314443076376,1.2204572065825072,1.779947322896026,27,0.4857142857142857,0.0
0xff11914ab4c26d3707dfdd3fd54a77241de04391,19,168.22166666666666,0.35714285714285715,3.7023992880037695,849.74954719411,0.18586451440026175,0.16798225853773502,11,0.6842105263157895,0.0
0x7276ae926e549cfe1306f536b120a8ed1ff85632,35,41.74236111111111,0.2962962962962963,2.283663550703491,980.8641795559365,2.8734462601317285,3.324443671326287,26,0.42857142857142855,0.0
0x5ae226c5755ca1661715d05139fb8595c9c07235,157,305.43847222222223,0.12949640287769784,3.7676706177787676,724.7739284203587,0.32654727638160774,15.390231625984129,70,0.643312101910828,0.03184713375796178
0xb9f51278110a1dbec8421629c06796308c7b6729,10,16.376527777777778,0.25,0.9566670448722565,1016.7557838473828,0.016076179080064,0.0,5,0.7,0.0
0xe983a68892fcdce95c4eb2d141d8456e1e702025,41,159.90152777777777,0.23529411764705882,3.9230004757219796,922.4662150323253,1.0,0.9426122113785802,21,0.4878048780487805,0.12195121951219512
0x449774e801d03d425d370732f3378df5782c6f20,466,928.87,0.581081081081081,11.628611266641476,115.75415646887764,33.098371383473534,49.10870155605082,341,0.2532188841201717,0.004291845493562232
0x97b08c191a98be172314234938300afa9a035399,83,699.9841666666666,0.36065573770491804,8.61908750345291,321.88278706588954,0.3934004907666401,2.019793907589878,26,0.4939759036144578,0.024096385542168676
0x010d271b8e97d593839d9db18fa8d989e9dbb359,10,57.57416666666666,1.0,1.3042663356247932,990.7496100826286,0.18335391313816954,0.17861656820410252,10,0.2,0.0
0x5e55cd9ff52fdd94d6c84bc20ee717976414dd9a,9,1.9315277777777777,2.0,1.6127721762820055,1016.3324011147905,0.289,0.2866445360688352,8,0.2222222222222222,0.0
0xd18b2b8af867bbaa7a9d211a922397ec49d560ec,469,988.9086111111111,0.03532008830022075,13.008138385561008,30.457289716355778,1.04676118,0.01784624737417809,8,0.9616204690831557,0.0
0x9a64c1be24576d72da486f27cfd3fb079380a918,30,872.8868055555556,0.1111111111111111,5.374328863755753,159.68619234831246,0.28846360342025024,3.8059661388525465,19,0.8,0.03333333333333333
